node_id,score
S100001,0.10639650753319126
S100002,0.05249158145430726
S100003,0.03888792692550092
S100004,0.05249158145430726
S100005,0.10639650753319126
S100006,0.21606106532298194
S100007,0.08081335727595314
S100008,0.03888792692550092
S100011,0.11212553079521177
S100012,0.045292649438601985
S100014,0.045292649438601985
S100015,0.03888792692550092
S100017,0.05249158145430726
S100018,0.05249158145430726
S100019,0.03888792692550092
S100020,0.03888792692550092
S100021,0.045292649438601985
S100022,0.08772433234804218
S100024,0.09387286626188308
S100025,0.045292649438601985
S100026,0.09222967643485067
S100027,0.03888792692550092
S100028,0.05249158145430726
S100029,0.045292649438601985
S100031,0.045292649438601985
S100032,0.045292649438601985
S100033,0.05249158145430726
S100034,0.045292649438601985
S100035,0.03888792692550092
S100038,0.05249158145430726
S100039,0.03888792692550092
S100040,0.05249158145430726
S100041,0.11212553079521177
S100042,0.10639650753319126
S100043,0.10639650753319126
S100046,0.10169841198634312
S100050,0.11212553079521177
S100051,0.10639650753319126
S100052,0.20978116709500308
S100054,0.20978116709500308
S100055,0.20978116709500308
S100056,0.11212553079521176
S100058,0.20978116709500308
S100060,0.10639650753319126
S100061,0.1511214604431938
S100062,0.10639650753319126
S100063,0.19977113253746737
S100064,0.11212553079521176
S100065,0.11212553079521176
S100067,0.05249158145430726
S100071,0.20978116709500308
S100074,0.11212553079521176
S100075,0.045292649438601985
S100077,0.11212553079521176
S100078,0.2376092211298122
S100080,0.11212553079521176
S100083,0.14637921113071464
S100085,0.10169841198634312
S100087,0.10169841198634312
S100088,0.14802240095774707
S100089,0.10169841198634312
S100090,0.05077992546977851
S100092,0.10169841198634312
S100093,0.14637921113071464
S100096,0.10169841198634312
S100101,0.05077992546977851
S100102,0.05077992546977851
S100105,0.18920301990356939
S100106,0.045292649438601985
S100107,0.05249158145430726
S100108,0.10169841198634312
S100109,0.05077992546977851
S100110,0.14637921113071464
S100111,0.24424974757550816
S100112,0.1016984119863431
S100114,0.05077992546977851
S100116,0.10639650753319126
S100117,0.1016984119863431
S100118,0.1016984119863431
S100119,0.1016984119863431
S100120,0.1016984119863431
